trade_id,account_id,client_document,document_clean,document_type,date,ticker,side,quantity,price,broker_fee,tax,gross_amount,total_costs,net_amount,currency,source_file
T1000136,A0307,72.027.945/1847-56,72027945184756,CNPJ,2026-02-05,ITUB4,BUY,5.0,29.84,25.0,3.0,149.2,28.0,121.19999999999999,BRL,transactions_20260211.csv
T1000133,A0048,208.353.723-83,20835372383,CPF,2026-02-05,BBAS3,SELL,10.0,51.5028,0.0,3.25,-515.028,3.25,-518.278,BRL,transactions_20260211.csv
T1000167,A0179,077.926.862-80,07792686280,CPF,2026-02-06,PETR4,SELL,5.0,35.3945,0.0,7.0,-176.9725,7.0,-183.9725,BRL,transactions_20260211.csv
T1000130,A0202,74.367.136/9594-86,74367136959486,CNPJ,2026-02-07,ITUB4,SELL,1000.0,29.39,2.75,3.0,-29390.0,5.75,-29395.75,BRL,transactions_20260211.csv
T1000126,A0293,34.393.423/7570-61,34393423757061,CNPJ,2026-02-03,BOVA11,SELL,250.0,122.18,1.5,0.1,-30545.0,1.6,-30546.6,BRL,transactions_20260211.csv
T1000155,A0252,74.367.136/9594-86,74367136959486,CNPJ,2026-02-05,ABEV3,SELL,1.0,15.16,1.0,7.5,-15.16,8.5,-23.66,BRL,transactions_20260211.csv
T1000105,A0030,94.531.598/1808-20,94531598180820,CNPJ,2026-02-05,ABEV3,BUY,1.0,15.16,1.5,0.1,15.16,1.6,13.56,BRL,transactions_20260211.csv
T1000087,A0070,986.467.591-56,98646759156,CPF,2026-02-07,ITUB4,BUY,250.0,29.39,0.0,3.0,7347.5,3.0,7344.5,BRL,transactions_20260211.csv
T1000288,A0308,61.745.330/9738-24,61745330973824,CNPJ,2026-02-05,ABEV3,SELL,10.0,15.16,0.0,7.0,-151.6,7.0,-158.6,BRL,transactions_20260211.csv
T1000094,A0166,518.546.729-08,51854672908,CPF,2026-02-05,ITUB4,SELL,1.5,29.84,10.0,7.5,-44.76,17.5,-62.26,BRL,transactions_20260211.csv
T1000096,A0274,273.877.053-30,27387705330,CPF,2026-02-07,ABEV3,BUY,5.0,15.0,0.0,3.0,75.0,3.0,72.0,BRL,transactions_20260211.csv
T1000098,A0235,37.122.613/6339-02,37122613633902,CNPJ,2026-02-03,WEGE3,SELL,1.0,38.97,10.0,1.1,-38.97,11.1,-50.07,BRL,transactions_20260211.csv
T1000128,A0262,835.206.554-89,83520655489,CPF,2026-02-05,WEGE3,SELL,1000.0,38.75,0.0,0.0,-38750.0,0.0,-38750.0,BRL,transactions_20260211.csv
T1000165,A0363,68.889.394/2761-01,68889394276101,CNPJ,2026-02-03,BBAS3,SELL,1000.0,52.442,0.38,1.0,-52442.0,1.38,-52443.38,BRL,transactions_20260211.csv
T1000142,A0195,255.783.876-40,25578387640,CPF,2026-02-05,BBAS3,BUY,5.0,51.5028,2.75,0.38,257.514,3.13,254.38400000000001,BRL,transactions_20260211.csv
T1000164,A0175,705.892.704-94,70589270494,CPF,2026-02-03,VALE3,BUY,1500.0,69.0294,0.38,0.0,103544.09999999999,0.38,103543.71999999999,BRL,transactions_20260211.csv
T1000166,A0158,15.633.652/4927-69,15633652492769,CNPJ,2026-02-04,VALE3,BUY,1500.0,67.95,1.5,1.0,101925.0,2.5,101922.5,BRL,transactions_20260211.csv
T1000092,A0208,26.836.334/9196-00,26836334919600,CNPJ,2026-02-03,ITUB4,BUY,1500.0,29.72,0.0,0.38,44580.0,0.38,44579.62,BRL,transactions_20260211.csv
T1000086,A0093,74.367.136/9594-86,74367136959486,CNPJ,2026-02-03,VALE3,BUY,250.0,69.0294,10.0,0.0,17257.35,10.0,17247.35,BRL,transactions_20260211.csv
T1000127,A0398,74.367.136/9594-86,74367136959486,CNPJ,2026-02-06,ITUB4,SELL,1000.0,30.1293,1.5,0.38,-30129.3,1.88,-30131.18,BRL,transactions_20260211.csv
T1000976,A0093,129.449.921-12,12944992112,CPF,2026-02-05,ITUB4,SELL,10.0,29.84,10.0,7.5,-298.4,17.5,-315.9,BRL,transactions_20260211.csv
T1000157,A0205,566.844.088-51,56684408851,CPF,2026-02-03,VALE3,BUY,10.0,69.0294,0.38,0.38,690.294,0.76,689.534,BRL,transactions_20260211.csv
T1000125,A0304,86.449.866/1391-06,86449866139106,CNPJ,2026-02-07,BOVA11,SELL,100.0,120.7296,10.0,1.1,-12072.960000000001,11.1,-12084.060000000001,BRL,transactions_20260211.csv
T1000113,A0086,84.186.221/4590-08,84186221459008,CNPJ,2026-02-07,BOVA11,SELL,25.0,120.7296,25.0,1.1,-3018.2400000000002,26.1,-3044.34,BRL,transactions_20260211.csv
T1000108,A0140,173.150.974-06,17315097406,CPF,2026-02-05,BOVA11,SELL,5.0,123.84,1.5,0.38,-619.2,1.88,-621.08,BRL,transactions_20260211.csv
T1000156,A0143,64.561.604/8850-19,64561604885019,CNPJ,2026-02-03,BBAS3,SELL,10.0,52.442,1.5,0.1,-524.42,1.6,-526.02,BRL,transactions_20260211.csv
T1000151,A0234,44.331.771/1539-87,44331771153987,CNPJ,2026-02-06,ITUB4,BUY,1.0,30.1293,2.75,1.1,30.1293,3.85,26.2793,BRL,transactions_20260211.csv
T1000103,A0383,354.083.305-67,35408330567,CPF,2026-02-06,ABEV3,BUY,1500.0,14.8,25.0,0.38,22200.0,25.38,22174.62,BRL,transactions_20260211.csv
T1000137,A0255,29.224.437/9903-10,29224437990310,CNPJ,2026-02-05,BBAS3,BUY,1500.0,51.5028,2.75,0.38,77254.2,3.13,77251.06999999999,BRL,transactions_20260211.csv
T1000121,A0392,061.446.131-61,06144613161,CPF,2026-02-03,ABEV3,SELL,10.0,14.83,1.5,7.0,-148.3,8.5,-156.8,BRL,transactions_20260211.csv
T1000049,A0364,74.367.136/9594-86,74367136959486,CNPJ,2026-02-04,ITUB4,SELL,100.0,29.8694,1.5,0.0,-2986.94,1.5,-2988.44,BRL,transactions_20260210.csv
T1000053,A0319,08.099.576/6166-08,08099576616608,CNPJ,2026-02-06,ITUB4,BUY,1000.0,30.1293,25.0,0.38,30129.3,25.38,30103.92,BRL,transactions_20260210.csv
T1000021,A0121,85.657.258/4746-83,85657258474683,CNPJ,2026-02-05,ABEV3,SELL,25.0,15.16,10.0,7.0,-379.0,17.0,-396.0,BRL,transactions_20260210.csv
T1000048,A0400,34.596.068/7441-20,34596068744120,CNPJ,2026-02-07,PETR4,SELL,1000.0,35.02,10.0,0.0,-35020.0,10.0,-35030.0,BRL,transactions_20260210.csv
T1000006,A0323,579.977.662-35,57997766235,CPF,2026-02-04,ABEV3,BUY,10.0,15.11,10.0,0.38,151.1,10.38,140.72,BRL,transactions_20260210.csv
T1000045,A0007,886.069.842-13,88606984213,CPF,2026-02-06,ABEV3,BUY,5.0,14.8,2.75,3.0,74.0,5.75,68.25,BRL,transactions_20260210.csv
T1000057,A0202,389.988.158-34,38998815834,CPF,2026-02-07,VALE3,SELL,100.0,68.95,1.5,0.38,-6895.0,1.88,-6896.88,BRL,transactions_20260210.csv
T1000034,A0240,383.926.677-78,38392667778,CPF,2026-02-07,BBAS3,BUY,1500.0,51.43,1.5,0.38,77145.0,1.88,77143.12,BRL,transactions_20260210.csv
T1000031,A0373,30.237.158/6753-42,30237158675342,CNPJ,2026-02-07,VALE3,BUY,250.0,68.95,2.0,0.1,17237.5,2.1,17235.4,BRL,transactions_20260210.csv
T1000008,A0319,66.968.207/8299-30,66968207829930,CNPJ,2026-02-04,BBAS3,BUY,100.0,52.67,25.0,0.1,5267.0,25.1,5241.9,BRL,transactions_20260210.csv
T1000068,A0387,89.292.480/4088-90,89292480408890,CNPJ,2026-02-07,BOVA11,BUY,10.0,120.7296,0.38,0.0,1207.296,0.38,1206.916,BRL,transactions_20260210.csv
T1000005,A0342,212.698.669-15,21269866915,CPF,2026-02-03,BOVA11,SELL,100.0,122.18,0.0,0.0,-12218.0,0.0,-12218.0,BRL,transactions_20260210.csv
T1000018,A0106,415.871.819-83,41587181983,CPF,2026-02-05,PETR4,SELL,100.0,35.3166,2.0,0.0,-3531.6600000000003,2.0,-3533.6600000000003,BRL,transactions_20260210.csv
T1000007,A0334,750.120.706-23,75012070623,CPF,2026-02-06,WEGE3,SELL,1500.0,38.8391,25.0,7.5,-58258.65,32.5,-58291.15,BRL,transactions_20260210.csv
T1000079,A0346,224.578.618-10,22457861810,CPF,2026-02-06,VALE3,BUY,100.0,69.34,2.0,0.0,6934.0,2.0,6932.0,BRL,transactions_20260210.csv
T1000072,A0241,92.582.994/0273-10,92582994027310,CNPJ,2026-02-06,PETR4,BUY,100.0,35.3945,0.38,0.0,3539.4500000000003,0.38,3539.07,BRL,transactions_20260210.csv
T1000002,A0007,596.856.828-36,59685682836,CPF,2026-02-03,PETR4,BUY,100.0,35.3,2.0,0.38,3529.9999999999995,2.38,3527.6199999999994,BRL,transactions_20260210.csv
T1000030,A0279,106.514.009-61,10651400961,CPF,2026-02-06,ITUB4,SELL,1.0,30.1293,0.0,7.5,-30.1293,7.5,-37.6293,BRL,transactions_20260210.csv
T1000073,A0072,831.372.716-06,83137271606,CPF,2026-02-07,BBAS3,BUY,1500.0,51.43,25.0,3.25,77145.0,28.25,77116.75,BRL,transactions_20260210.csv
T1000054,A0186,922.477.754-62,92247775462,CPF,2026-02-07,ABEV3,SELL,5.0,15.0,2.0,7.5,-75.0,9.5,-84.5,BRL,transactions_20260210.csv
T1000047,A0323,372.136.147-46,37213614746,CPF,2026-02-05,BBAS3,BUY,5.0,51.5028,1.0,0.38,257.514,1.38,256.134,BRL,transactions_20260210.csv
T1000063,A0348,024.450.440-73,02445044073,CPF,2026-02-07,BBAS3,BUY,10.0,51.43,10.0,0.38,514.3,10.38,503.91999999999996,BRL,transactions_20260210.csv
T1000065,A0215,94.223.063/2453-40,94223063245340,CNPJ,2026-02-03,VALE3,BUY,1.0,69.0294,10.0,7.5,69.0294,17.5,51.529399999999995,BRL,transactions_20260210.csv
T1000052,A0332,75.907.079/5265-04,75907079526504,CNPJ,2026-02-06,PETR4,SELL,25.0,35.3945,25.0,7.5,-884.8625000000001,32.5,-917.3625000000001,BRL,transactions_20260210.csv
T1000009,A0175,583.298.586-93,58329858693,CPF,2026-02-03,PETR4,SELL,5.0,35.3,25.0,0.0,-176.5,25.0,-201.5,BRL,transactions_20260210.csv
T1000023,A0324,570.988.242-91,57098824291,CPF,2026-02-03,BOVA11,BUY,250.0,122.18,0.38,1.1,30545.0,1.48,30543.52,BRL,transactions_20260210.csv
T1000020,A0301,705.932.454-23,70593245423,CPF,2026-02-04,ABEV3,SELL,1.0,15.11,25.0,0.1,-15.11,25.1,-40.21,BRL,transactions_20260210.csv
T1000077,A0027,448.854.035-02,44885403502,CPF,2026-02-03,ABEV3,SELL,100.0,14.83,2.75,0.0,-1483.0,2.75,-1485.75,BRL,transactions_20260210.csv
T1000449,A0018,12.860.013/8562-94,12860013856294,CNPJ,2026-02-03,PETR4,SELL,1.0,35.3,0.38,0.38,-35.3,0.76,-36.059999999999995,BRL,transactions_20260210.csv
T1000046,A0197,315.093.684-50,31509368450,CPF,2026-02-03,PETR4,BUY,10.0,35.3,0.0,7.5,353.0,7.5,345.5,BRL,transactions_20260210.csv
T1000011,A0093,06.252.923/9098-32,06252923909832,CNPJ,2026-02-05,PETR4,SELL,1.0,35.3166,25.0,0.0,-35.3166,25.0,-60.3166,BRL,transactions_20260210.csv
T1000080,A0331,293.416.560-44,29341656044,CPF,2026-02-05,ABEV3,BUY,1000.0,15.16,0.38,0.0,15160.0,0.38,15159.62,BRL,transactions_20260210.csv
T1000014,A0394,751.654.821-97,75165482197,CPF,2026-02-07,BOVA11,SELL,100.0,120.7296,1.5,0.38,-12072.960000000001,1.88,-12074.84,BRL,transactions_20260210.csv
T1000044,A0073,289.478.028-16,28947802816,CPF,2026-02-05,BBAS3,SELL,5.0,51.5028,1.0,0.1,-257.514,1.1,-258.61400000000003,BRL,transactions_20260210.csv
T1000056,A0090,69.410.532/8044-72,69410532804472,CNPJ,2026-02-03,BBAS3,SELL,250.0,52.442,0.38,0.38,-13110.5,0.76,-13111.26,BRL,transactions_20260210.csv
T1000029,A0030,74.367.136/9594-86,74367136959486,CNPJ,2026-02-06,WEGE3,BUY,5.0,38.8391,25.0,0.0,194.1955,25.0,169.1955,BRL,transactions_20260210.csv
T1000060,A0077,10.877.539/3137-11,10877539313711,CNPJ,2026-02-03,BBAS3,BUY,10.0,52.442,10.0,7.5,524.42,17.5,506.91999999999996,BRL,transactions_20260210.csv
T1001092,A0036,454.909.440-05,45490944005,CPF,2026-02-03,PETR4,SELL,1000.0,35.3,10.0,0.0,-35300.0,10.0,-35310.0,BRL,transactions_20260210.csv
T1000994,A0118,532.930.049-54,53293004954,CPF,2026-02-04,ITUB4,BUY,10.0,29.8694,1.5,1.0,298.69399999999996,2.5,296.19399999999996,BRL,transactions_20260210.csv
T1000012,A0263,919.597.020-76,91959702076,CPF,2026-02-06,WEGE3,BUY,5.0,38.8391,0.0,3.25,194.1955,3.25,190.9455,BRL,transactions_20260210.csv
T1000035,A0108,066.072.728-51,06607272851,CPF,2026-02-03,WEGE3,BUY,100.0,38.97,1.5,3.25,3897.0,4.75,3892.25,BRL,transactions_20260210.csv
T1000022,A0014,769.605.659-01,76960565901,CPF,2026-02-04,BOVA11,SELL,5.0,123.88,10.0,0.1,-619.4,10.1,-629.5,BRL,transactions_20260210.csv
T1000075,A0376,399.089.718-75,39908971875,CPF,2026-02-06,ITUB4,BUY,25.0,30.1293,1.5,0.0,753.2325000000001,1.5,751.7325000000001,BRL,transactions_20260210.csv
T1000050,A0346,711.914.777-38,71191477738,CPF,2026-02-04,BBAS3,BUY,5.0,52.67,10.0,7.5,263.35,17.5,245.85000000000002,BRL,transactions_20260210.csv
T1000041,A0161,61.506.785/8493-71,61506785849371,CNPJ,2026-02-07,BBAS3,BUY,1000.0,51.43,0.38,0.0,51430.0,0.38,51429.62,BRL,transactions_20260210.csv
T1000059,A0225,014.768.652-05,01476865205,CPF,2026-02-03,BOVA11,BUY,25.0,122.18,2.0,1.0,3054.5,3.0,3051.5,BRL,transactions_20260210.csv
T1000019,A0329,295.462.223-72,29546222372,CPF,2026-02-07,ABEV3,BUY,1.0,15.0,10.0,3.25,15.0,13.25,1.75,BRL,transactions_20260210.csv
T1001073,A0398,380.055.804-10,38005580410,CPF,2026-02-07,WEGE3,BUY,100.0,38.45,2.75,1.1,3845.0000000000005,3.85,3841.1500000000005,BRL,transactions_20260210.csv
T1000062,A0164,409.816.135-43,40981613543,CPF,2026-02-06,BOVA11,BUY,1500.0,122.7444,1.0,7.5,184116.6,8.5,184108.1,BRL,transactions_20260210.csv
T1000055,A0299,409.847.258-90,40984725890,CPF,2026-02-04,ABEV3,SELL,10.0,15.11,0.0,7.0,-151.1,7.0,-158.1,BRL,transactions_20260210.csv
T1000074,A0053,71.664.866/3428-87,71664866342887,CNPJ,2026-02-06,VALE3,BUY,1000.0,69.34,0.0,0.38,69340.0,0.38,69339.62,BRL,transactions_20260210.csv
T1000032,A0002,284.867.491-15,28486749115,CPF,2026-02-03,ITUB4,SELL,25.0,29.72,25.0,0.1,-743.0,25.1,-768.1,BRL,transactions_20260210.csv
T1000025,A0069,985.669.220-26,98566922026,CPF,2026-02-06,BBAS3,SELL,25.0,52.0594,10.0,0.1,-1301.485,10.1,-1311.5849999999998,BRL,transactions_20260210.csv
T1000066,A0108,864.095.738-04,86409573804,CPF,2026-02-04,PETR4,BUY,250.0,35.4455,10.0,0.0,8861.375,10.0,8851.375,BRL,transactions_20260210.csv
T1000036,A0217,74.367.136/9594-86,74367136959486,CNPJ,2026-02-03,BBAS3,BUY,1.0,52.442,1.0,0.0,52.442,1.0,51.442,BRL,transactions_20260210.csv
T1000024,A0178,867.131.305-00,86713130500,CPF,2026-02-03,ITUB4,BUY,25.0,29.72,10.0,0.38,743.0,10.38,732.62,BRL,transactions_20260210.csv
T1000027,A0074,69.930.399/4026-89,69930399402689,CNPJ,2026-02-06,BOVA11,SELL,100.0,122.7444,2.0,1.1,-12274.44,3.1,-12277.54,BRL,transactions_20260210.csv
T1000016,A0134,54.917.887/1574-39,54917887157439,CNPJ,2026-02-05,VALE3,BUY,250.0,68.92,0.38,0.0,17230.0,0.38,17229.62,BRL,transactions_20260210.csv
T1000058,A0148,67.663.455/1695-88,67663455169588,CNPJ,2026-02-07,BBAS3,BUY,250.0,51.43,1.5,1.1,12857.5,2.6,12854.9,BRL,transactions_20260210.csv
